a2672316.421332
Narit-cm 23/07/2026 16:40:13 23/07/2026 16:42:13 0045 0013.384714 0052.542598 00.0 00.0
0002401 0010 0000000 0010 05 0000000 0010 0000000 0010
1 0 1 05024 0 0750 3.75 00532.p 0 0 01 000 16 002401 0.500 BT0
1 2 1 04090 0 0750 3.75 00532.p 0 0 01 000 16 002401 0.500 S2A0
1 1 1 05024 0 0750 3.75 00532.p 0 0 00 000 00 002401 3.1746 BC0
1 3 1 04090 0 0750 3.75 00532.p 0 0 00 000 00 002401 3.1746 S2P0
1 5 0 05024 0 0000 1.00 00000.o 0 0 00 000 00 000000 0.000 OF0
532.000 .p Analog 0 	532.000 .p Analog StErr 0 	532.000 .p Photon Counting 0 	532.000 .p PC StErr 0 	0.000 .o Overflow Info 0 
6.02675	0.000989539	1.09954	0.135686	0
6.02497	0.000992847	1.06622	0.133646	0
6.02775	0	1.34944	0	0
6.02998	0	1.41608	0	0
6.02711	0	1.23282	0	0
6.02659	0	1.16618	0	0
6.02734	0	1.18284	0	0
6.02606	0	1.16618	0	0
6.02614	0	1.1995	0	0
6.02643	0	1.1995	0	0
6.026	0	1.08288	0	0
6.02594	0	1.29946	0	0
6.02666	0	1.33278	0	0
6.02636	0	1.31612	0	0
6.02538	0	1.2828	0	0
6.0256	0	1.31612	0	0
6.0246	0	1.21616	0	0
6.02585	0	1.23282	0	0
6.02697	0	1.38276	0	0
6.02584	0	1.2828	0	0
6.02598	0	1.23282	0	0
6.02523	0	1.14952	0	0
6.02634	0	1.24948	0	0
6.02539	0	1.1162	0	0
6.02545	0	1.2828	0	0
6.02762	0	1.24948	0	0
6.02798	0	1.26614	0	0
6.02695	0	1.38276	0	0
6.02612	0	1.24948	0	0
6.02701	0	1.2828	0	0
6.02817	0	1.31612	0	0
6.02688	0	1.31612	0	0
6.0273	0	1.33278	0	0
6.02729	0	1.31612	0	0
6.02575	0	1.04956	0	0
6.02743	0	1.39942	0	0
6.02787	0	1.34944	0	0
6.02618	0	1.26614	0	0
6.02572	0	1.38276	0	0
6.02673	0	1.09954	0	0
6.02557	0	1.14952	0	0
6.02516	0	1.33278	0	0
6.02525	0	1.01624	0	0
6.02512	0	0.966264	0	0
6.02586	0	1.29946	0	0
6.02699	0	1.33278	0	0
6.02673	0	1.29946	0	0
6.02693	0	1.2828	0	0
6.02679	0	1.33278	0	0
6.02585	0	1.16618	0	0
6.02562	0	1.23282	0	0
6.02709	0	1.38276	0	0
6.02761	0	1.26614	0	0
6.02641	0	1.3661	0	0
6.0282	0	1.46606	0	0
6.02851	0	1.51603	0	0
6.02776	0	1.2828	0	0
6.02717	0	1.29946	0	0
6.02647	0	1.13286	0	0
6.02606	0	1.41608	0	0
6.02572	0	1.26614	0	0
6.02422	0	1.24948	0	0
6.02676	0	1.29946	0	0
6.02664	0	1.18284	0	0
6.02572	0	1.31612	0	0
6.02629	0	1.26614	0	0
6.02525	0	1.1162	0	0
6.02635	0	1.39942	0	0
6.02729	0	1.43274	0	0
6.02612	0	1.41608	0	0
6.0261	0	1.08288	0	0
6.02651	0	1.29946	0	0
6.02788	0	1.34944	0	0
6.02731	0	1.1995	0	0
6.02702	0	1.29946	0	0
6.0262	0	1.29946	0	0
6.02715	0	1.2828	0	0
6.02786	0	1.24948	0	0
6.02688	0	1.1995	0	0
6.02597	0	1.08288	0	0
6.0268	0	1.16618	0	0
6.02927	0	1.56601	0	0
6.02717	0	1.2828	0	0
6.02604	0	1.26614	0	0
6.02756	0	1.31612	0	0
6.02667	0	1.26614	0	0
6.02659	0	1.23282	0	0
6.02686	0	1.26614	0	0
6.02743	0	1.39942	0	0
6.02831	0	1.38276	0	0
6.02844	0	1.51603	0	0
6.02731	0	1.33278	0	0
6.02652	0	1.49938	0	0
6.02665	0	1.38276	0	0
6.02554	0	1.1995	0	0
6.02452	0	0.982924	0	0
6.0248	0	1.24948	0	0
6.02555	0	1.26614	0	0
6.02633	0	1.0329	0	0
6.02607	0	1.48272	0	0
6.02714	0	1.29946	0	0
6.0279	0	1.31612	0	0
6.02817	0	1.38276	0	0
6.02691	0	1.38276	0	0
6.02749	0	1.43274	0	0
6.02805	0	1.29946	0	0
6.02809	0	1.29946	0	0
6.02733	0	1.46606	0	0
6.02772	0	1.58267	0	0
6.02771	0	1.26614	0	0
6.0253	0	1.2828	0	0
6.02506	0	1.09954	0	0
6.02457	0	1.24948	0	0
6.02782	0	1.2828	0	0
6.02917	0	1.4494	0	0
6.02704	0	1.0329	0	0
6.02697	0	1.59933	0	0
6.02716	0	1.33278	0	0
6.0268	0	1.13286	0	0
6.02508	0	1.31612	0	0
6.02554	0	1.14952	0	0
6.0249	0	1.1162	0	0
6.02502	0	1.13286	0	0
6.0255	0	1.13286	0	0
6.02532	0	1.08288	0	0
6.02715	0	1.24948	0	0
6.02765	0	1.23282	0	0
6.027	0	1.16618	0	0
6.02657	0	1.49938	0	0
6.02634	0	1.41608	0	0
6.02803	0	1.21616	0	0
6.02835	0	1.14952	0	0
6.02679	0	1.33278	0	0
6.02626	0	1.34944	0	0
6.02695	0	1.3661	0	0
6.02768	0	1.4494	0	0
6.02624	0	1.14952	0	0
6.02648	0	1.58267	0	0
6.02523	0	1.14952	0	0
6.02606	0	1.38276	0	0
6.0264	0	1.23282	0	0
6.02556	0	1.4494	0	0
6.02662	0	1.1995	0	0
6.0281	0	1.29946	0	0
6.0283	0	1.51603	0	0
6.02674	0	1.54935	0	0
6.02782	0	1.31612	0	0
6.02781	0	1.33278	0	0
6.02708	0	1.13286	0	0
6.02748	0	1.24948	0	0
6.02795	0	1.29946	0	0
6.02525	0	1.38276	0	0
6.02575	0	1.06622	0	0
6.02643	0	1.04956	0	0
6.02559	0	1.33278	0	0
6.02778	0	1.1162	0	0
6.02785	0	1.38276	0	0
6.02576	0	1.2828	0	0
6.0282	0	1.46606	0	0
6.02773	0	1.18284	0	0
6.02461	0	1.18284	0	0
6.02581	0	1.18284	0	0
6.02541	0	1.2828	0	0
6.02457	0	1.18284	0	0
6.02678	0	1.33278	0	0
6.02737	0	1.51603	0	0
6.02589	0	1.18284	0	0
6.02487	0	1.33278	0	0
6.02651	0	1.34944	0	0
6.0272	0	1.18284	0	0
6.02484	0	1.14952	0	0
6.02604	0	1.31612	0	0
6.02871	0	1.29946	0	0
6.02696	0	1.31612	0	0
6.02658	0	1.18284	0	0
6.02648	0	1.39942	0	0
6.0265	0	1.46606	0	0
6.0267	0	1.26614	0	0
6.02757	0	1.43274	0	0
6.02916	0	1.39942	0	0
6.02638	0	0.999584	0	0
6.02499	0	1.1995	0	0
6.02762	0	1.16618	0	0
6.0281	0	1.48272	0	0
6.02735	0	1.46606	0	0
6.02585	0	1.34944	0	0
6.02495	0	1.21616	0	0
6.02509	0	1.39942	0	0
6.02676	0	1.34944	0	0
6.02798	0	1.56601	0	0
6.02691	0	1.48272	0	0
6.02518	0	1.43274	0	0
6.02572	0	1.2828	0	0
6.02623	0	1.08288	0	0
6.02742	0	1.29946	0	0
6.0266	0	1.2828	0	0
6.02504	0	1.14952	0	0
6.02596	0	1.1995	0	0
6.0271	0	1.23282	0	0
6.02663	0	1.29946	0	0
6.02613	0	1.26614	0	0
6.02599	0	1.0329	0	0
6.02615	0	1.16618	0	0
6.02649	0	1.1995	0	0
6.02701	0	1.51603	0	0
6.02596	0	1.2828	0	0
6.02502	0	1.13286	0	0
6.02673	0	1.31612	0	0
6.02832	0	1.3661	0	0
6.02778	0	1.59933	0	0
6.0275	0	1.26614	0	0
6.02804	0	1.33278	0	0
6.02776	0	1.53269	0	0
6.02734	0	1.4494	0	0
6.02914	0	1.49938	0	0
6.02698	0	1.31612	0	0
6.02511	0	1.1162	0	0
6.02671	0	1.58267	0	0
6.02705	0	1.16618	0	0
6.0257	0	1.33278	0	0
6.02612	0	1.1995	0	0
6.0279	0	1.24948	0	0
6.02795	0	1.34944	0	0
6.02676	0	1.1162	0	0
6.02732	0	1.4494	0	0
6.02731	0	1.09954	0	0
6.02549	0	1.24948	0	0
6.0272	0	1.49938	0	0
6.02803	0	1.1162	0	0
6.02616	0	1.18284	0	0
6.02604	0	1.26614	0	0
6.02672	0	1.3661	0	0
6.02735	0	1.34944	0	0
6.02758	0	1.51603	0	0
6.02699	0	1.31612	0	0
6.02631	0	1.33278	0	0
6.02694	0	1.39942	0	0
6.02494	0	0.916285	0	0
6.02459	0	1.26614	0	0
6.02648	0	1.3661	0	0
6.02482	0	1.06622	0	0
6.02429	0	1.26614	0	0
6.026	0	1.2828	0	0
6.02667	0	1.24948	0	0
6.02423	0	0.849646	0	0
6.02483	0	1.18284	0	0
6.02787	0	1.18284	0	0
6.02734	0	1.16618	0	0
6.02545	0	1.1162	0	0
6.02726	0	1.39942	0	0
6.02689	0	1.31612	0	0
6.02647	0	1.39942	0	0
6.02764	0	1.1995	0	0
6.02647	0	1.23282	0	0
6.02483	0	1.16618	0	0
6.02754	0	1.46606	0	0
6.02784	0	1.33278	0	0
6.02628	0	1.39942	0	0
6.02739	0	1.39942	0	0
6.02693	0	0.799667	0	0
6.02465	0	1.23282	0	0
6.02701	0	1.24948	0	0
6.02722	0	1.21616	0	0
6.02619	0	1.29946	0	0
6.02707	0	1.33278	0	0
6.02746	0	1.41608	0	0
6.02738	0	1.3661	0	0
6.02725	0	1.26614	0	0
6.02635	0	1.14952	0	0
6.02611	0	1.2828	0	0
6.02822	0	1.71595	0	0
6.02792	0	1.39942	0	0
6.02578	0	1.3661	0	0
6.0266	0	1.34944	0	0
6.02663	0	1.26614	0	0
6.02565	0	1.4494	0	0
6.02604	0	1.24948	0	0
6.02665	0	1.34944	0	0
6.0275	0	1.18284	0	0
6.02756	0	1.26614	0	0
6.02702	0	0.999584	0	0
6.02575	0	1.2828	0	0
6.02741	0	1.2828	0	0
6.02649	0	1.1995	0	0
6.0269	0	1.41608	0	0
6.02824	0	1.3661	0	0
6.02792	0	1.43274	0	0
6.02615	0	1.31612	0	0
6.02611	0	1.2828	0	0
6.02732	0	1.24948	0	0
6.02667	0	1.29946	0	0
6.02558	0	1.16618	0	0
6.0267	0	1.1995	0	0
6.02739	0	1.3661	0	0
6.02693	0	1.34944	0	0
6.02648	0	1.29946	0	0
6.02628	0	1.34944	0	0
6.02596	0	0.999584	0	0
6.02688	0	1.33278	0	0
6.02824	0	1.34944	0	0
6.02778	0	1.43274	0	0
6.02643	0	1.2828	0	0
6.02701	0	1.43274	0	0
6.02819	0	1.51603	0	0
6.02801	0	1.49938	0	0
6.0269	0	1.14952	0	0
6.02684	0	1.41608	0	0
6.02728	0	1.29946	0	0
6.0265	0	1.08288	0	0
6.02583	0	1.41608	0	0
6.02552	0	0.966264	0	0
6.02598	0	1.2828	0	0
6.02727	0	1.18284	0	0
6.0264	0	1.09954	0	0
6.025	0	1.08288	0	0
6.02787	0	1.43274	0	0
6.02942	0	1.38276	0	0
6.02746	0	1.16618	0	0
6.02815	0	1.51603	0	0
6.02806	0	1.29946	0	0
6.02631	0	1.08288	0	0
6.02613	0	1.1162	0	0
6.02708	0	1.33278	0	0
6.0286	0	1.3661	0	0
6.02773	0	1.0329	0	0
6.02658	0	1.43274	0	0
6.02853	0	1.59933	0	0
6.02766	0	1.13286	0	0
6.02678	0	1.46606	0	0
6.02727	0	1.09954	0	0
6.02647	0	1.39942	0	0
6.02526	0	1.06622	0	0
6.02681	0	1.41608	0	0
6.02843	0	1.58267	0	0
6.0262	0	1.29946	0	0
6.02638	0	1.3661	0	0
6.02729	0	1.14952	0	0
6.02505	0	1.14952	0	0
6.02668	0	1.41608	0	0
6.0274	0	1.13286	0	0
6.026	0	1.33278	0	0
6.02723	0	1.21616	0	0
6.02719	0	1.31612	0	0
6.02544	0	1.23282	0	0
6.02665	0	1.16618	0	0
6.02809	0	1.34944	0	0
6.02863	0	1.24948	0	0
6.0262	0	1.33278	0	0
6.02558	0	1.33278	0	0
6.02616	0	0.966264	0	0
6.02585	0	1.09954	0	0
6.02633	0	1.09954	0	0
6.02618	0	1.2828	0	0
6.02695	0	1.08288	0	0
6.02702	0	1.24948	0	0
6.02605	0	1.1162	0	0
6.02593	0	1.18284	0	0
6.02601	0	0.966264	0	0
6.0264	0	1.3661	0	0
6.02599	0	1.08288	0	0
6.02539	0	1.4494	0	0
6.02536	0	1.23282	0	0
6.02493	0	1.14952	0	0
6.02565	0	1.34944	0	0
6.02686	0	1.4494	0	0
6.0269	0	1.4494	0	0
6.02621	0	1.39942	0	0
6.02728	0	1.38276	0	0
6.02709	0	1.4494	0	0
6.02547	0	1.08288	0	0
6.02848	0	1.43274	0	0
6.02828	0	1.48272	0	0
6.026	0	1.21616	0	0
6.02744	0	1.4494	0	0
6.02826	0	1.13286	0	0
6.02684	0	1.1162	0	0
6.0271	0	1.1995	0	0
6.02669	0	1.2828	0	0
6.02512	0	1.1995	0	0
6.02574	0	1.29946	0	0
6.02812	0	1.14952	0	0
6.02756	0	1.21616	0	0
6.02661	0	1.24948	0	0
6.02641	0	1.2828	0	0
6.02722	0	1.26614	0	0
6.02683	0	1.13286	0	0
6.02761	0	1.2828	0	0
6.02713	0	1.29946	0	0
6.02577	0	1.48272	0	0
6.02608	0	1.0329	0	0
6.02508	0	1.34944	0	0
6.02576	0	1.23282	0	0
6.02667	0	1.34944	0	0
6.02567	0	1.09954	0	0
6.02711	0	1.3661	0	0
6.02628	0	1.14952	0	0
6.02706	0	1.24948	0	0
6.02712	0	1.56601	0	0
6.02621	0	1.09954	0	0
6.02639	0	1.18284	0	0
6.02785	0	1.2828	0	0
6.02702	0	1.14952	0	0
6.02676	0	1.39942	0	0
6.0274	0	1.08288	0	0
6.02722	0	1.29946	0	0
6.02664	0	1.24948	0	0
6.0264	0	1.24948	0	0
6.0263	0	1.14952	0	0
6.02652	0	1.1995	0	0
6.02758	0	1.09954	0	0
6.02762	0	1.38276	0	0
6.02606	0	1.1995	0	0
6.02634	0	1.39942	0	0
6.02602	0	1.3661	0	0
6.02639	0	1.3661	0	0
6.02686	0	1.23282	0	0
6.02642	0	1.41608	0	0
6.02569	0	1.1995	0	0
6.02622	0	0.999584	0	0
6.02722	0	1.41608	0	0
6.02637	0	0.849646	0	0
6.02394	0	0.982924	0	0
6.0263	0	1.29946	0	0
6.029	0	1.21616	0	0
6.02717	0	1.09954	0	0
6.02579	0	1.13286	0	0
6.02688	0	1.51603	0	0
6.02764	0	1.38276	0	0
6.0262	0	0.966264	0	0
6.02689	0	1.38276	0	0
6.02868	0	1.18284	0	0
6.02693	0	1.26614	0	0
6.02496	0	1.38276	0	0
6.02576	0	0.966264	0	0
6.02664	0	1.1995	0	0
6.02734	0	1.43274	0	0
6.02691	0	1.49938	0	0
6.02626	0	1.13286	0	0
6.02647	0	1.38276	0	0
6.02631	0	1.43274	0	0
6.02689	0	1.31612	0	0
6.02682	0	1.26614	0	0
6.02685	0	1.34944	0	0
6.0279	0	1.61599	0	0
6.0281	0	1.46606	0	0
6.02729	0	1.46606	0	0
6.02679	0	1.3661	0	0
6.02722	0	1.34944	0	0
6.02713	0	1.23282	0	0
6.02647	0	1.31612	0	0
6.0279	0	1.53269	0	0
6.0274	0	1.23282	0	0
6.02464	0	1.06622	0	0
6.02673	0	1.26614	0	0
6.02812	0	1.14952	0	0
6.0262	0	1.06622	0	0
6.02878	0	1.51603	0	0
6.02896	0	1.26614	0	0
6.02628	0	1.09954	0	0
6.02703	0	1.34944	0	0
6.02751	0	1.21616	0	0
6.0269	0	1.06622	0	0
6.02685	0	1.33278	0	0
6.02761	0	1.39942	0	0
6.02722	0	1.31612	0	0
6.02658	0	1.33278	0	0
6.0278	0	1.38276	0	0
6.02684	0	1.16618	0	0
6.02656	0	1.29946	0	0
6.02674	0	1.09954	0	0
6.02599	0	1.34944	0	0
6.02749	0	1.34944	0	0
6.02681	0	1.38276	0	0
6.02593	0	1.31612	0	0
6.02746	0	1.21616	0	0
6.02624	0	1.2828	0	0
6.02651	0	1.23282	0	0
6.02696	0	1.29946	0	0
6.02583	0	1.16618	0	0
6.02445	0	1.26614	0	0
6.02715	0	1.43274	0	0
6.02781	0	1.21616	0	0
6.02578	0	1.13286	0	0
6.02788	0	1.48272	0	0
6.02872	0	1.33278	0	0
6.02613	0	1.21616	0	0
6.02726	0	1.58267	0	0
6.02843	0	1.2828	0	0
6.02643	0	1.31612	0	0
6.0245	0	1.1995	0	0
6.02559	0	1.16618	0	0
6.02614	0	1.23282	0	0
6.02607	0	1.1995	0	0
6.02665	0	1.21616	0	0
6.02671	0	1.16618	0	0
6.02593	0	0.982924	0	0
6.02604	0	1.39942	0	0
6.02792	0	1.26614	0	0
6.02656	0	0.982924	0	0
6.0277	0	1.39942	0	0
6.02743	0	1.29946	0	0
6.02686	0	1.49938	0	0
6.02709	0	0.899625	0	0
6.02597	0	1.3661	0	0
6.02751	0	1.49938	0	0
6.02773	0	1.34944	0	0
6.02542	0	1.46606	0	0
6.02668	0	1.31612	0	0
6.02657	0	1.29946	0	0
6.02619	0	1.13286	0	0
6.02673	0	1.34944	0	0
6.02652	0	1.34944	0	0
6.02557	0	1.23282	0	0
6.02561	0	1.53269	0	0
6.0248	0	0.999584	0	0
6.02541	0	1.1995	0	0
6.02766	0	1.34944	0	0
6.02646	0	1.31612	0	0
6.02724	0	1.26614	0	0
6.02788	0	1.46606	0	0
6.02581	0	1.13286	0	0
6.02663	0	1.06622	0	0
6.02684	0	1.38276	0	0
6.0251	0	1.14952	0	0
6.02788	0	1.41608	0	0
6.02822	0	1.38276	0	0
6.02671	0	1.26614	0	0
6.02715	0	1.54935	0	0
6.02882	0	1.43274	0	0
6.02676	0	1.31612	0	0
6.02518	0	1.18284	0	0
6.02625	0	1.06622	0	0
6.02735	0	1.39942	0	0
6.02689	0	1.38276	0	0
6.02672	0	1.26614	0	0
6.02557	0	1.06622	0	0
6.02512	0	1.2828	0	0
6.02426	0	1.23282	0	0
6.02401	0	0.866306	0	0
6.02583	0	1.38276	0	0
6.02831	0	1.16618	0	0
6.02645	0	1.38276	0	0
6.02707	0	1.21616	0	0
6.02785	0	1.34944	0	0
6.02681	0	1.3661	0	0
6.02602	0	0.799667	0	0
6.02642	0	1.43274	0	0
6.02776	0	1.3661	0	0
6.02736	0	1.39942	0	0
6.02831	0	1.24948	0	0
6.02726	0	1.1162	0	0
6.02637	0	1.34944	0	0
6.02725	0	1.21616	0	0
6.02717	0	1.23282	0	0
6.02603	0	1.3661	0	0
6.02638	0	1.1162	0	0
6.02635	0	1.16618	0	0
6.02658	0	1.34944	0	0
6.0279	0	1.53269	0	0
6.02886	0	1.61599	0	0
6.02709	0	1.24948	0	0
6.02651	0	1.33278	0	0
6.0273	0	1.23282	0	0
6.02493	0	1.08288	0	0
6.02521	0	1.38276	0	0
6.02655	0	1.2828	0	0
6.02609	0	1.24948	0	0
6.02783	0	1.3661	0	0
6.02902	0	1.2828	0	0
6.0275	0	1.09954	0	0
6.02619	0	1.18284	0	0
6.02623	0	1.14952	0	0
6.02668	0	1.33278	0	0
6.02795	0	1.48272	0	0
6.0281	0	1.04956	0	0
6.0269	0	1.13286	0	0
6.02659	0	1.41608	0	0
6.02603	0	1.31612	0	0
6.0261	0	1.43274	0	0
6.02744	0	1.29946	0	0
6.02679	0	1.29946	0	0
6.02739	0	1.51603	0	0
6.02878	0	1.33278	0	0
6.02693	0	1.53269	0	0
6.02693	0	1.53269	0	0
6.02724	0	1.38276	0	0
6.02681	0	1.46606	0	0
6.02497	0	1.01624	0	0
6.0249	0	1.26614	0	0
6.02769	0	1.4494	0	0
6.02841	0	1.33278	0	0
6.02616	0	1.21616	0	0
6.02571	0	1.1995	0	0
6.02715	0	1.26614	0	0
6.02581	0	1.23282	0	0
6.02679	0	1.13286	0	0
6.0281	0	1.49938	0	0
6.02856	0	1.49938	0	0
6.02737	0	1.3661	0	0
6.02714	0	1.41608	0	0
6.02688	0	1.29946	0	0
6.02732	0	1.34944	0	0
6.02678	0	1.24948	0	0
6.02642	0	1.24948	0	0
6.02663	0	1.24948	0	0
6.0263	0	1.39942	0	0
6.02603	0	1.01624	0	0
6.02818	0	1.29946	0	0
6.02634	0	1.0329	0	0
6.02419	0	1.14952	0	0
6.02395	0	1.14952	0	0
6.02534	0	1.1162	0	0
6.02668	0	1.39942	0	0
6.02612	0	1.26614	0	0
6.02595	0	1.38276	0	0
6.02712	0	1.29946	0	0
6.02815	0	1.49938	0	0
6.0278	0	1.31612	0	0
6.02631	0	1.18284	0	0
6.02463	0	0.982924	0	0
6.02578	0	1.1162	0	0
6.02803	0	1.2828	0	0
6.02806	0	1.29946	0	0
6.02819	0	1.39942	0	0
6.02755	0	1.18284	0	0
6.02765	0	1.2828	0	0
6.02766	0	1.24948	0	0
6.02793	0	1.48272	0	0
6.02722	0	1.49938	0	0
6.02685	0	1.23282	0	0
6.0265	0	1.3661	0	0
6.02677	0	1.38276	0	0
6.02579	0	1.2828	0	0
6.02498	0	1.06622	0	0
6.02551	0	1.23282	0	0
6.02745	0	1.29946	0	0
6.02705	0	1.16618	0	0
6.02603	0	1.21616	0	0
6.02874	0	1.43274	0	0
6.0297	0	1.59933	0	0
6.02564	0	1.04956	0	0
6.02454	0	1.13286	0	0
6.02648	0	1.16618	0	0
6.02803	0	1.48272	0	0
6.02746	0	1.48272	0	0
6.02704	0	1.13286	0	0
6.02672	0	1.39942	0	0
6.02777	0	1.23282	0	0
6.02718	0	1.33278	0	0
6.02756	0	1.51603	0	0
6.02756	0	1.09954	0	0
6.027	0	1.43274	0	0
6.02747	0	1.09954	0	0
6.0272	0	1.4494	0	0
6.02658	0	1.33278	0	0
6.02782	0	1.38276	0	0
6.02936	0	1.48272	0	0
6.02806	0	1.43274	0	0
6.02773	0	1.31612	0	0
6.02725	0	1.64931	0	0
6.02724	0	1.43274	0	0
6.02664	0	1.46606	0	0
6.02653	0	1.29946	0	0
6.02783	0	1.54935	0	0
6.02634	0	1.21616	0	0
6.02501	0	1.34944	0	0
6.02606	0	1.01624	0	0
6.02551	0	1.18284	0	0
6.0258	0	1.29946	0	0
6.02653	0	1.26614	0	0
6.02703	0	1.21616	0	0
6.02739	0	1.38276	0	0
6.02634	0	1.2828	0	0
6.0239	0	1.01624	0	0
6.02514	0	0.949604	0	0
6.02781	0	1.34944	0	0
6.02813	0	1.43274	0	0
6.0268	0	1.26614	0	0
6.02699	0	1.59933	0	0
6.02728	0	1.14952	0	0
6.02734	0	1.39942	0	0
6.02791	0	1.3661	0	0
6.02808	0	1.14952	0	0
6.02654	0	1.2828	0	0
6.02579	0	1.16618	0	0
6.02631	0	1.1995	0	0
6.0273	0	1.33278	0	0
6.02758	0	1.48272	0	0
6.02653	0	1.24948	0	0
6.02791	0	1.54935	0	0
6.02786	0	1.34944	0	0
6.0273	0	1.18284	0	0
6.02739	0	1.38276	0	0
6.02684	0	1.1162	0	0
6.0267	0	1.49938	0	0
6.02638	0	1.14952	0	0
6.02506	0	1.21616	0	0
6.02623	0	1.13286	0	0
6.02808	0	1.33278	0	0
6.02842	0	1.54935	0	0
6.02809	0	1.38276	0	0
6.02692	0	1.13286	0	0
6.02639	0	1.31612	0	0
6.02746	0	1.29946	0	0
6.0266	0	1.21616	0	0
6.0242	0	1.09954	0	0
6.02681	0	1.48272	0	0
6.02873	0	1.41608	0	0
6.02601	0	1.21616	0	0
6.02552	0	1.1995	0	0
6.02651	0	1.31612	0	0
6.02718	0	1.33278	0	0
6.02737	0	1.33278	0	0
6.02718	0	1.39942	0	0
6.02657	0	1.26614	0	0
6.02638	0	1.38276	0	0
6.02733	0	1.38276	0	0
6.02696	0	1.33278	0	0
6.02699	0	1.29946	0	0
6.0284	0	1.54935	0	0
6.02802	0	1.46606	0	0
6.02716	0	1.31612	0	0
6.02637	0	1.16618	0	0
6.02732	0	1.34944	0	0
6.02726	0	1.26614	0	0
6.02634	0	1.41608	0	0
6.02749	0	1.16618	0	0
6.02681	0	1.23282	0	0
6.02791	0	1.33278	0	0
6.02787	0	1.2828	0	0
6.02666	0	1.26614	0	0
6.02756	0	1.38276	0	0
6.0273	0	1.26614	0	0
6.02537	0	1.26614	0	0
6.02572	0	1.23282	0	0
6.0267	0	1.38276	0	0
6.0269	0	1.34944	0	0
6.0265	0	1.09954	0	0
6.0261	0	1.53269	0	0
6.026	0	1.16618	0	0
6.02713	0	1.49938	0	0
6.02915	0	1.68263	0	0
6.02751	0	1.49938	0	0
6.02582	0	1.1995	0	0
6.0268	0	1.34944	0	0
6.02795	0	1.3661	0	0
6.02552	0	1.23282	0	0
6.02514	0	1.1995	0	0
6.02813	0	1.34944	0	0
6.02822	0	1.34944	0	0
6.02699	0	1.0329	0	0
6.02654	0	1.06622	0	0
6.02593	0	1.29946	0	0
6.02424	0	0.832986	0	0
6.02592	0	1.49938	0	0
6.02817	0	1.61599	0	0
6.02663	0	1.33278	0	0
6.02674	0	1.4494	0	0
6.02772	0	1.23282	0	0
6.02708	0	1.33278	0	0
6.02732	0	1.23282	0	0
6.02712	0	1.29946	0	0
6.02668	0	1.1162	0	0
6.02703	0	1.51603	0	0
6.02868	0	1.3661	0	0
6.02673	0	1.34944	0	0
6.02653	0	1.18284	0	0
6.02953	0	1.61599	0	0
6.02897	0	1.33278	0	0
6.02651	0	1.2828	0	0
6.02682	0	1.48272	0	0
6.02599	0	1.29946	0	0
6.02612	0	1.34944	0	0
6.02746	0	1.43274	0	0
6.02693	0	1.39942	0	0
6.02657	0	1.39942	0	0
6.02778	0	1.41608	0	0
6.02769	0	1.66597	0	0
6.02722	0	1.01624	0	0
6.02677	0	1.38276	0	0
6.02764	0	1.26614	0	0
6.02636	0	1.0329	0	0
6.02507	0	1.13286	0	0
6.02667	0	1.31612	0	0
6.02731	0	1.23282	0	0
6.02655	0	1.49938	0	0
6.02613	0	1.26614	0	0
6.02607	0	1.38276	0	0
6.02891	0	1.29946	0	0
6.02819	0	1.33278	0	0
6.02645	0	1.34944	0	0
6.02564	0	1.16618	0	0
6.02777	0	1.29946	0	0
6.02824	0	1.38276	0	0
6.0271	0	1.38276	0	0
6.027	0	1.26614	0	0
6.02772	0	1.38276	0	0
6.02716	0	1.33278	0	0
6.02758	0	1.3661	0	0
6.0273	0	1.21616	0	0
6.02749	0	1.49938	0	0
6.0285	0	1.58267	0	0
6.02671	0	1.13286	0	0
6.02776	0	1.39942	0	0
6.0281	0	1.33278	0	0
6.02598	0	1.24948	0	0
6.02535	0	1.2828	0	0
6.02769	0	1.33278	0	0
6.02751	0	1.34944	0	0
6.02657	0	1.26614	0	0
6.02715	0	1.16618	0	0
6.02555	0	1.33278	0	0
6.0267	0	1.38276	0	0
6.02781	0	1.24948	0	0
6.02773	0	1.49938	0	0
6.02618	0	1.06622	0	0
6.02694	0	1.64931	0	0
6.02831	0	1.38276	0	0
6.02689	0	1.4494	0	0
6.0272	0	1.14952	0	0
6.0274	0	1.54935	0	0
6.02586	0	1.06622	0	0
6.02608	0	1.21616	0	0
6.02785	0	1.3661	0	0
6.02582	0	1.04956	0	0
6.02661	0	1.54935	0	0
6.02876	0	1.54935	0	0
6.0257	0	1.1162	0	0
6.02589	0	1.08288	0	0
6.02773	0	1.24948	0	0
6.02668	0	1.08288	0	0
6.02723	0	1.46606	0	0
6.02756	0	1.24948	0	0
6.02557	0	1.04956	0	0
6.02671	0	1.39942	0	0
6.0275	0	1.23282	0	0
6.02731	0	1.41608	0	0
6.02661	0	1.48272	0	0
6.02733	0	1.3661	0	0
6.02602	0	1.31612	0	0
6.02611	0	1.34944	0	0
6.02852	0	1.48272	0	0
6.02891	0	1.49938	0	0
6.02568	0	1.34944	0	0
6.02684	0	1.33278	0	0
6.02712	0	1.2828	0	0
6.0272	0	1.24948	0	0
6.02808	0	1.24948	0	0
6.02657	0	1.49938	0	0
6.02602	0	1.08288	0	0
